/vref_c (temperature=0) X,/vref_c (temperature=0) Y,/vref_c (temperature=27) X,/vref_c (temperature=27) Y,/vref_c (temperature=100) X,/vref_c (temperature=100) Y,/vref_p (temperature=0) X,/vref_p (temperature=0) Y,/vref_p (temperature=27) X,/vref_p (temperature=27) Y,/vref_p (temperature=100) X,/vref_p (temperature=100) Y
3.969205232042357e-05,0.6815309783256824,3.921528289289357e-05,0.6328519649255979,  ,  ,3.969205232042357e-05,0.4094265946066536,3.921528289289357e-05,0.3724399368028364,  ,  
4.019205232042356e-05,0.6815715773743023,3.971528289289357e-05,0.6328904391557019,  ,  ,4.019205232042356e-05,0.4095943151516314,3.971528289289357e-05,0.3724947411847131,  ,  
4.069205232042356e-05,0.6816120198585981,4.021528289289357e-05,0.632916696063933,  ,  ,4.069205232042356e-05,0.4097590476120775,4.021528289289357e-05,0.3725732067393667,  ,  
4.119205232042356e-05,0.6816212358706335,4.071528289289356e-05,0.6329366582319925,  ,  ,4.119205232042356e-05,0.4099221492602778,4.071528289289356e-05,0.3726139644112254,  ,  
4.169205232042356e-05,0.6816482693777964,4.121528289289356e-05,0.6329540364925161,  ,  ,4.169205232042356e-05,0.4100850750050399,4.121528289289356e-05,0.3726702788678042,  ,  
4.219205232042356e-05,0.6817274422417504,4.171528289289356e-05,0.6329732413428661,  ,  ,4.219205232042356e-05,0.409956060271984,4.171528289289356e-05,0.3727245299381696,  ,  
4.269205232042356e-05,0.6817842496046929,4.221528289289356e-05,0.6329922639831924,  ,  ,4.269205232042356e-05,0.4099476166761551,4.221528289289356e-05,0.3727782425531479,  ,  
4.319205232042356e-05,0.6818246611983266,4.271528289289356e-05,0.6330111456247653,  ,  ,4.319205232042356e-05,0.4099879871257917,4.271528289289356e-05,0.3728319472687154,  ,  
4.369205232042355e-05,0.6818693946038679,4.321528289289356e-05,0.6329994401452514,  ,  ,4.369205232042355e-05,0.410060543778768,4.321528289289356e-05,0.3728854623504179,  ,  
4.419205232042355e-05,0.6819146348572132,4.371528289289356e-05,0.6330409240638013,  ,  ,4.419205232042355e-05,0.4101515958647131,4.371528289289356e-05,0.3729388036770275,  ,  
4.469205232042355e-05,0.6819629881076495,4.421528289289355e-05,0.6330694822900791,  ,  ,4.469205232042355e-05,0.4102500966704948,4.421528289289355e-05,0.3729825402363009,  ,  
4.519205232042355e-05,0.6820100899609026,4.471528289289355e-05,0.6330912112178461,  ,  ,4.519205232042355e-05,0.4103506175580777,4.471528289289355e-05,0.3730301200377922,  ,  
4.569205232042355e-05,0.6820566052955032,4.521528289289355e-05,0.6331121561785577,  ,  ,4.569205232042355e-05,0.4104982368886692,4.521528289289355e-05,0.3730806759344881,  ,  
4.619205232042355e-05,0.6820711733955946,4.571528289289355e-05,0.6331330904826565,  ,  ,4.619205232042355e-05,0.41063219018338,4.571528289289355e-05,0.3731320856117448,  ,  
4.669205232042355e-05,0.6821009314052436,4.621528289289355e-05,0.6331545276772961,  ,  ,4.669205232042355e-05,0.4107591181838316,4.621528289289355e-05,0.3731835408261056,  ,  
4.719205232042355e-05,0.6821415390474245,4.671528289289355e-05,0.6331708969624913,  ,  ,4.719205232042355e-05,0.410741617241101,4.671528289289355e-05,0.3732348386279169,  ,  
4.769205232042354e-05,0.6821826633952333,4.721528289289355e-05,0.6331583922982419,  ,  ,4.769205232042354e-05,0.4107764154032406,4.721528289289355e-05,0.3732858609913307,  ,  
4.819205232042354e-05,0.6822232601300442,4.771528289289354e-05,0.6331978204328811,  ,  ,4.819205232042354e-05,0.4108333131247955,4.771528289289354e-05,0.3733366234512588,  ,  
4.869205232042354e-05,0.6822641420752376,4.821528289289354e-05,0.6332262256416687,  ,  ,4.869205232042354e-05,0.4109042119527176,4.821528289289354e-05,0.3733967690913972,  ,  
4.919205232042354e-05,0.682311269296798,4.871528289289354e-05,0.6332484472721759,  ,  ,4.919205232042354e-05,0.4109829070554004,4.871528289289354e-05,0.3733713241883008,  ,  
4.959602616021177e-05,0.6823157516121646,4.921528289289354e-05,0.6332698600382106,  ,  ,4.959602616021177e-05,0.4114222588243997,4.921528289289354e-05,0.3733890371019012,  ,  
5e-05,0.6823732665032055,4.960764144644677e-05,0.6332866209212951,  ,  ,5e-05,0.4115982301049638,4.960764144644677e-05,0.3734134018536757,  ,  
  ,  ,5e-05,0.6333033720400367,  ,  ,  ,  ,5e-05,0.3734410503634842,  ,  
